timestamp,controller_type,evtt,evsf,queue_length,gwsr,cvdi,reward
1.0,dqn,0.0,0,0.08,0.0000,0.0000,0.0000
2.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
3.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
4.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
5.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
6.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
7.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
8.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
9.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
10.0,dqn,0.0,0,0.00,0.0000,0.0000,0.0000
11.0,dqn,0.0,0,0.00,1.0000,0.0000,2.7223
12.0,dqn,1.0,0,0.00,1.0000,0.0000,5.4446
13.0,dqn,2.0,0,0.08,1.0000,0.0000,8.1607
14.0,dqn,3.0,0,0.00,1.0000,0.0000,10.8830
15.0,dqn,4.0,0,0.00,1.0000,0.0000,13.6053
16.0,dqn,5.0,0,0.00,1.0000,0.0000,16.3277
17.0,dqn,6.0,0,0.00,1.0000,0.0000,19.0500
18.0,dqn,7.0,0,0.00,1.0000,0.0000,21.7723
19.0,dqn,8.0,0,0.00,1.0000,0.0000,24.4946
20.0,dqn,9.0,0,0.00,1.0000,0.0000,27.2169
21.0,dqn,10.0,0,0.00,1.0000,0.0000,29.9393
22.0,dqn,11.0,0,0.08,1.0000,0.0312,32.6503
23.0,dqn,12.0,0,0.08,1.0000,0.0882,35.3564
24.0,dqn,13.0,0,0.08,1.0000,0.1667,38.0575
25.0,dqn,14.0,0,0.17,1.0000,0.2564,40.7540
26.0,dqn,15.0,0,0.08,1.0000,0.3571,43.4534
27.0,dqn,16.0,0,0.08,1.0000,0.4667,46.1494
28.0,dqn,17.0,0,0.08,1.0000,0.5833,48.8422
29.0,dqn,18.0,0,0.08,1.0000,0.7059,51.5316
30.0,dqn,19.0,0,0.08,1.0000,0.8333,54.2176
31.0,dqn,20.0,0,0.08,1.0000,0.9649,56.9004
32.0,dqn,21.0,0,0.17,1.0000,1.1167,59.5702
33.0,dqn,22.0,0,0.17,1.0000,1.2857,62.2334
34.0,dqn,23.0,0,0.17,1.0000,1.4697,64.8898
35.0,dqn,24.0,0,0.17,1.0000,1.6667,67.5397
36.0,dqn,25.0,0,0.17,1.0000,1.8750,70.1828
37.0,dqn,26.0,0,0.25,1.0000,2.0658,72.8314
38.0,dqn,27.0,0,0.17,1.0000,2.2625,75.4812
39.0,dqn,28.0,0,0.17,1.0000,2.4643,78.1260
40.0,dqn,29.0,0,0.17,1.0000,2.6705,80.7659
41.0,dqn,30.0,0,0.17,1.0000,2.8804,83.4007
42.0,dqn,31.0,0,0.17,1.0000,3.0938,86.0305
43.0,dqn,32.0,0,0.17,1.0000,3.3100,88.6553
44.0,dqn,33.0,0,0.17,1.0000,3.5288,91.2751
45.0,dqn,34.0,0,0.17,1.0000,3.7500,93.8900
46.0,dqn,35.0,0,0.17,1.0000,3.9732,96.4998
47.0,dqn,36.0,0,0.17,1.0000,4.1983,99.1046
48.0,dqn,37.0,0,0.17,1.0000,4.4250,101.7044
49.0,dqn,38.0,0,0.33,1.0000,4.6160,104.2359
50.0,dqn,39.0,0,0.17,1.0000,4.8077,106.4159
51.0,dqn,40.0,0,0.17,1.0000,5.0000,108.5919
52.0,dqn,41.0,0,0.17,1.0000,5.1929,110.7638
53.0,dqn,42.0,0,0.17,1.0000,5.3862,113.1718
54.0,dqn,43.0,0,0.17,1.0000,5.5800,115.7696
55.0,dqn,44.0,0,0.17,1.0000,5.7742,118.3635
56.0,dqn,45.0,0,0.17,1.0000,5.9688,120.9533
57.0,dqn,46.0,0,0.17,1.0000,6.1636,123.5391
58.0,dqn,47.0,0,0.33,1.0000,6.3647,126.1064
59.0,dqn,48.0,0,0.33,1.0000,6.5714,128.6677
60.0,dqn,49.0,0,0.33,1.0000,6.7833,131.2231
61.0,dqn,50.0,0,0.50,1.0000,6.9677,133.7829
62.0,dqn,51.0,0,0.50,1.0000,7.1615,136.3360
63.0,dqn,52.0,0,0.50,1.0000,7.3636,138.8825
64.0,dqn,53.0,0,0.50,1.0000,7.7250,139.9223
65.0,dqn,54.0,0,0.50,1.0000,8.1800,140.9555
66.0,dqn,55.0,0,0.50,1.0000,8.6550,141.9820
67.0,dqn,56.0,0,0.50,1.0000,9.1500,143.0018
68.0,dqn,57.0,0,0.33,1.0000,9.6100,145.5458
69.0,dqn,58.0,0,0.33,1.0000,10.0700,148.0848
70.0,dqn,59.0,0,0.33,1.0000,10.5000,150.6188
71.0,dqn,60.0,0,0.33,1.0000,10.9400,153.1477
72.0,dqn,61.0,0,0.33,1.0000,11.3750,155.6717
73.0,dqn,62.0,0,0.42,1.0000,11.8000,158.2099
74.0,dqn,63.0,0,0.33,1.0000,12.2000,160.7501
75.0,dqn,64.0,0,0.33,1.0000,12.4950,163.2860
76.0,dqn,65.0,0,0.33,1.0000,12.9250,165.8176
77.0,dqn,66.0,0,0.33,1.0000,13.2500,166.8449
78.0,dqn,67.0,0,0.33,1.0000,13.5500,167.8680
79.0,dqn,68.0,0,0.17,1.0000,13.7950,168.9264
80.0,dqn,69.0,0,0.17,1.0000,14.0800,169.9819
81.0,dqn,70.0,0,0.17,1.0000,14.2200,171.0346
82.0,dqn,71.0,0,0.17,1.0000,14.3300,172.0844
83.0,dqn,72.0,0,0.17,1.0000,14.6600,173.1314
84.0,dqn,73.0,0,0.17,1.0000,14.8350,174.1755
85.0,dqn,74.0,0,0.33,1.0000,15.0500,175.2253
86.0,dqn,75.0,0,0.17,1.0000,15.0800,176.2851
87.0,dqn,76.0,0,0.33,1.0000,15.3950,177.3287
88.0,dqn,77.0,0,0.17,1.0000,15.3850,178.3835
89.0,dqn,78.0,0,0.17,1.0000,15.4750,179.4358
90.0,dqn,0.0,0,0.17,1.0000,15.5800,179.2633
91.0,dqn,0.0,0,0.17,1.0000,15.8350,179.0883
92.0,dqn,0.0,0,0.33,1.0000,15.7050,178.8971
93.0,dqn,0.0,0,0.33,1.0000,15.8750,178.7021
94.0,dqn,0.0,0,0.33,1.0000,16.0950,178.5033
95.0,dqn,0.0,0,0.33,1.0000,15.8900,178.3008
96.0,dqn,0.0,0,0.33,1.0000,16.1000,178.0946
97.0,dqn,0.0,0,0.17,1.0000,16.0700,177.9243
98.0,dqn,0.0,0,0.17,1.0000,16.0150,177.7518
99.0,dqn,0.0,0,0.33,1.0000,16.2150,177.5634
100.0,dqn,0.0,0,0.33,1.0000,15.9250,177.3718
101.0,dqn,0.0,0,0.33,1.0000,16.0350,177.1768
102.0,dqn,0.0,0,0.33,1.0000,16.2200,176.9784
103.0,dqn,0.0,0,0.33,1.0000,16.1150,176.7768
104.0,dqn,0.0,0,0.50,1.0000,16.1500,176.5582
105.0,dqn,0.0,0,0.50,1.0000,16.4350,176.3351
106.0,dqn,0.0,0,0.50,1.0000,16.7300,176.1076
107.0,dqn,0.0,0,0.67,1.0000,16.4600,175.8621
108.0,dqn,0.0,0,0.83,1.0000,16.7800,175.5973
109.0,dqn,0.0,0,1.00,1.0000,17.1200,175.3343
110.0,dqn,0.0,0,0.83,1.0000,17.4750,175.0778
111.0,dqn,0.0,0,0.83,1.0000,17.2250,174.8153
112.0,dqn,0.0,0,0.67,1.0000,17.5850,174.5653
113.0,dqn,0.0,0,0.67,1.0000,17.9600,174.3103
114.0,dqn,0.0,0,0.67,1.0000,18.3450,174.0503
115.0,dqn,0.0,0,0.83,1.0000,18.0650,173.7718
116.0,dqn,0.0,0,1.00,1.0000,18.4750,173.4738
117.0,dqn,0.0,0,1.00,1.0000,18.9050,173.1688
118.0,dqn,0.0,0,1.00,1.0000,19.3550,172.8568
119.0,dqn,0.0,0,1.00,1.0000,19.8550,172.5378
120.0,dqn,0.0,0,1.00,1.0000,19.9800,172.2118
121.0,dqn,0.0,0,1.17,1.0000,20.1500,171.8898
122.0,dqn,0.0,0,1.00,1.0000,20.6950,171.5739
123.0,dqn,0.0,0,1.00,1.0000,21.2600,171.2516
124.0,dqn,0.0,0,1.00,1.0000,21.8400,170.9230
125.0,dqn,0.0,0,1.00,1.0000,21.6350,170.5880
126.0,dqn,0.0,0,1.00,1.0000,22.1850,170.2466
127.0,dqn,0.0,0,1.00,1.0000,22.7800,169.8989
128.0,dqn,0.0,0,1.00,1.0000,23.3500,169.5448
129.0,dqn,0.0,0,1.00,1.0000,23.9500,169.1843
130.0,dqn,0.0,0,1.00,1.0000,24.5550,168.8175
131.0,dqn,0.0,0,1.00,1.0000,24.7350,168.4443
132.0,dqn,0.0,0,1.00,1.0000,24.9650,168.0648
133.0,dqn,0.0,0,1.17,1.0000,25.5300,167.6923
134.0,dqn,0.0,0,1.00,1.0000,26.1200,167.3265
135.0,dqn,0.0,0,1.00,1.0000,26.6850,166.9548
136.0,dqn,0.0,0,1.00,1.0000,27.3150,166.5773
137.0,dqn,0.0,0,1.00,1.0000,27.0050,166.1940
138.0,dqn,0.0,0,1.00,1.0000,27.5100,165.8048
139.0,dqn,0.0,0,1.00,1.0000,28.0900,165.4098
140.0,dqn,0.0,0,1.00,1.0000,28.6200,165.0090
141.0,dqn,0.0,0,1.00,1.0000,29.1750,164.6023
142.0,dqn,0.0,0,1.00,1.0000,29.7750,164.1898
143.0,dqn,0.0,0,1.00,1.0000,30.2600,163.7715
144.0,dqn,0.0,0,1.00,1.0000,30.8550,163.3473
145.0,dqn,0.0,0,1.00,1.0000,30.9100,162.9446
146.0,dqn,0.0,0,1.00,1.0000,31.0050,162.5365
147.0,dqn,0.0,0,1.00,1.0000,31.3450,162.1231
148.0,dqn,0.0,0,1.00,1.0000,31.7050,161.7042
149.0,dqn,0.0,0,1.00,1.0000,32.2700,161.2800
150.0,dqn,0.0,0,1.00,1.0000,32.6800,160.8504
151.0,dqn,0.0,0,1.00,1.0000,33.2400,160.4154
152.0,dqn,0.0,0,1.00,1.0000,33.8000,159.9750
153.0,dqn,0.0,0,1.00,1.0000,33.7750,159.5292
154.0,dqn,0.0,0,1.00,1.0000,33.7900,159.0781
155.0,dqn,0.0,0,1.00,1.0000,34.3400,158.6215
156.0,dqn,0.0,0,1.00,1.0000,34.8900,158.1596
157.0,dqn,0.0,0,1.17,1.0000,34.6150,157.7750
158.0,dqn,0.0,0,1.00,1.0000,34.3600,157.3978
159.0,dqn,0.0,0,1.00,1.0000,34.2150,157.0157
160.0,dqn,0.0,0,1.00,1.0000,34.2700,156.6285
161.0,dqn,0.0,0,1.00,1.0000,34.3250,156.2364
162.0,dqn,0.0,0,1.00,1.0000,33.7450,155.8392
163.0,dqn,0.0,0,1.00,1.0000,33.2050,155.4371
164.0,dqn,0.0,0,1.00,1.0000,33.2500,155.0300
165.0,dqn,0.0,0,1.00,1.0000,33.2950,154.6178
166.0,dqn,0.0,0,1.00,1.0000,33.3400,154.2007
167.0,dqn,0.0,0,0.83,1.0000,33.0550,153.7989
168.0,dqn,0.0,0,0.83,1.0000,32.8400,153.3928
169.0,dqn,0.0,0,1.00,1.0000,32.3650,152.9931
170.0,dqn,0.0,0,0.92,1.0000,32.0600,152.5951
171.0,dqn,0.0,0,0.92,1.0000,32.4850,152.1923
172.0,dqn,0.0,0,1.08,1.0000,32.9150,151.7717
173.0,dqn,0.0,0,1.08,1.0000,32.6550,151.3458
174.0,dqn,0.0,0,1.08,1.0000,32.4400,150.9146
175.0,dqn,0.0,0,1.08,1.0000,32.8450,150.4780
176.0,dqn,0.0,0,1.25,1.0000,33.2850,150.0229
177.0,dqn,0.0,0,1.25,1.0000,33.7350,149.5618
178.0,dqn,0.0,0,1.08,1.0000,34.0850,149.1219
179.0,dqn,0.0,0,1.08,1.0000,34.1000,148.6766
180.0,dqn,0.0,0,1.08,1.0000,34.4550,148.2261
181.0,dqn,0.0,0,1.25,1.0000,34.2950,147.7811
182.0,dqn,0.0,0,1.08,1.0000,34.7100,147.3198
183.0,dqn,0.0,0,1.08,1.0000,35.1300,146.8532
184.0,dqn,0.0,0,1.08,1.0000,35.8400,146.3534
185.0,dqn,0.0,0,1.08,1.0000,36.6000,145.8479
186.0,dqn,0.0,0,1.08,1.0000,37.0400,145.3366
187.0,dqn,0.0,0,1.08,1.0000,37.8600,144.8197
188.0,dqn,0.0,0,1.08,1.0000,38.3050,144.2970
189.0,dqn,0.0,0,1.25,1.0000,38.7550,143.7554
190.0,dqn,0.0,0,1.25,1.0000,39.2050,143.2073
191.0,dqn,0.0,0,1.25,1.0000,39.8100,142.6529
192.0,dqn,0.0,0,1.42,1.0000,40.3850,142.0788
193.0,dqn,0.0,0,1.58,1.0000,40.9700,141.5167
194.0,dqn,0.0,0,1.42,1.0000,41.5650,140.9604
195.0,dqn,0.0,0,1.42,1.0000,42.9250,140.3975
196.0,dqn,0.0,0,1.42,1.0000,43.5450,139.8279
197.0,dqn,0.0,0,1.42,1.0000,44.1750,139.2517
198.0,dqn,0.0,0,1.42,1.0000,44.0450,138.6688
199.0,dqn,0.0,0,1.42,1.0000,44.6900,138.0792
200.0,dqn,0.0,0,1.42,1.0000,45.2550,137.4829
201.0,dqn,0.0,0,1.42,1.0000,45.9150,136.8800
202.0,dqn,0.0,0,1.42,1.0000,46.5150,136.2704
203.0,dqn,0.0,0,1.42,1.0000,47.1750,135.6542
204.0,dqn,0.0,0,1.42,1.0000,47.8450,135.0313
205.0,dqn,0.0,0,1.58,1.0000,48.0500,134.4219
206.0,dqn,0.0,0,1.42,1.0000,48.2900,133.8188
207.0,dqn,0.0,0,1.42,1.0000,48.5550,133.2094
208.0,dqn,0.0,0,1.42,1.0000,49.1950,132.5938
209.0,dqn,0.0,0,1.42,1.0000,49.7250,131.9719
210.0,dqn,0.0,0,1.42,1.0000,49.4900,131.3438
211.0,dqn,0.0,0,1.42,1.0000,50.1350,130.6742
212.0,dqn,0.0,0,1.42,1.0000,50.7800,129.9979
213.0,dqn,0.0,0,1.42,1.0000,51.4250,129.3150
214.0,dqn,0.0,0,1.42,1.0000,52.0700,128.6254
215.0,dqn,0.0,0,1.42,1.0000,52.7150,127.9292
216.0,dqn,0.0,0,1.58,1.0000,53.3650,127.2131
217.0,dqn,0.0,0,1.67,1.0000,53.1500,126.5212
218.0,dqn,0.0,0,1.58,1.0000,53.8050,125.8287
219.0,dqn,0.0,0,1.58,1.0000,54.4650,125.1293
220.0,dqn,0.0,0,1.58,1.0000,55.1300,124.4231
221.0,dqn,0.0,0,1.58,1.0000,55.8000,123.7100
222.0,dqn,0.0,0,1.58,1.0000,56.4750,122.9900
223.0,dqn,0.0,0,1.42,1.0000,56.9800,122.2975
224.0,dqn,0.0,0,1.42,1.0000,57.2700,121.5987
225.0,dqn,0.0,0,1.42,1.0000,57.7700,120.8937
226.0,dqn,0.0,0,1.42,1.0000,58.0750,120.1825
227.0,dqn,0.0,0,1.42,1.0000,58.4350,119.4650
228.0,dqn,0.0,0,1.42,1.0000,58.9250,118.7412
229.0,dqn,0.0,0,1.42,1.0000,59.4100,118.0479
230.0,dqn,0.0,0,1.42,1.0000,59.8900,117.3487
231.0,dqn,0.0,0,1.42,1.0000,59.7600,116.6436
232.0,dqn,0.0,0,1.42,1.0000,60.2000,115.9327
233.0,dqn,0.0,0,1.42,1.0000,60.0850,115.2159
234.0,dqn,0.0,0,1.42,1.0000,59.9900,114.4931
235.0,dqn,0.0,0,1.42,1.0000,60.4400,113.7645
236.0,dqn,0.0,0,1.42,1.0000,60.7800,113.0300
237.0,dqn,0.0,0,1.42,1.0000,60.3550,112.2897
238.0,dqn,0.0,0,1.42,1.0000,59.9700,111.5434
239.0,dqn,0.0,0,1.42,1.0000,60.2650,110.7913
240.0,dqn,0.0,0,1.42,1.0000,60.8500,110.0333
241.0,dqn,0.0,0,1.50,1.0000,61.4350,109.2631
242.0,dqn,0.0,0,1.42,1.0000,62.0200,108.4934
243.0,dqn,0.0,0,1.58,1.0000,62.6100,107.7046
244.0,dqn,0.0,0,1.58,1.0000,63.2050,106.9094
245.0,dqn,0.0,0,1.75,1.0000,63.8100,106.0946
246.0,dqn,0.0,0,1.75,1.0000,64.4250,105.2728
247.0,dqn,0.0,0,1.75,1.0000,65.0500,104.4439
248.0,dqn,0.0,0,1.75,1.0000,65.6850,103.6079
249.0,dqn,0.0,0,1.75,1.0000,66.3300,102.7649
250.0,dqn,0.0,0,1.75,1.0000,66.9850,101.9148
251.0,dqn,0.0,0,1.75,1.0000,67.6500,101.0577
252.0,dqn,0.0,0,1.75,1.0000,68.3250,100.1935
253.0,dqn,0.0,0,1.75,1.0000,68.6750,99.3634
254.0,dqn,0.0,0,1.75,1.0000,69.3650,98.5266
255.0,dqn,0.0,0,1.75,1.0000,70.0600,97.6831
256.0,dqn,0.0,0,1.75,1.0000,70.7400,96.8329
257.0,dqn,0.0,0,1.75,1.0000,71.4300,95.9761
258.0,dqn,0.0,0,1.75,1.0000,72.1200,95.1127
259.0,dqn,0.0,0,1.75,1.0000,72.0600,94.2425
260.0,dqn,0.0,0,1.75,1.0000,72.7450,93.3657
261.0,dqn,0.0,0,1.75,1.0000,73.2550,92.4823
262.0,dqn,0.0,0,1.75,1.0000,74.1150,91.4973
263.0,dqn,0.0,0,1.75,1.0000,74.8000,90.5048
264.0,dqn,0.0,0,1.75,1.0000,76.2600,89.5048
265.0,dqn,0.0,0,1.92,1.0000,76.9500,88.5363
266.0,dqn,0.0,0,1.75,1.0000,77.6400,87.5733
267.0,dqn,0.0,0,1.75,1.0000,78.4000,86.6032
268.0,dqn,0.0,0,1.75,1.0000,79.1600,85.5732
269.0,dqn,0.0,0,1.75,1.0000,80.2750,84.5357
270.0,dqn,0.0,0,1.75,1.0000,82.5700,83.4907
271.0,dqn,0.0,0,1.75,1.0000,84.9200,82.4382
272.0,dqn,0.0,0,1.75,1.0000,86.7200,81.3782
273.0,dqn,0.0,0,1.75,1.0000,88.4550,80.3107
274.0,dqn,0.0,0,1.75,1.0000,89.2000,79.2357
275.0,dqn,0.0,0,1.75,1.0000,89.9450,78.1532
276.0,dqn,0.0,0,1.75,1.0000,90.6900,77.0632
277.0,dqn,0.0,0,1.92,1.0000,91.4350,76.0100
278.0,dqn,0.0,0,1.75,1.0000,92.1800,74.9623
279.0,dqn,0.0,0,1.75,1.0000,92.9250,73.9075
280.0,dqn,0.0,0,1.75,1.0000,93.4050,72.8457
281.0,dqn,0.0,0,1.75,1.0000,93.3350,71.7768
282.0,dqn,0.0,0,1.75,1.0000,93.2900,70.7009
283.0,dqn,0.0,0,1.75,1.0000,93.6200,69.6178
284.0,dqn,0.0,0,1.75,1.0000,93.8400,68.5278
285.0,dqn,0.0,0,1.75,1.0000,93.2950,67.4306
286.0,dqn,0.0,0,1.75,1.0000,92.7900,66.3264
287.0,dqn,0.0,0,1.75,1.0000,92.9650,65.2152
288.0,dqn,0.0,0,1.75,1.0000,93.1600,64.0969
289.0,dqn,0.0,0,1.83,1.0000,93.6900,63.0205
290.0,dqn,0.0,0,1.75,1.0000,94.2000,61.9437
291.0,dqn,0.0,0,1.75,1.0000,94.8900,60.8602
292.0,dqn,0.0,0,1.75,1.0000,94.6650,59.7701
293.0,dqn,0.0,0,1.75,1.0000,95.3500,58.6733
294.0,dqn,0.0,0,1.75,1.0000,96.0350,57.5698
295.0,dqn,0.0,0,1.75,1.0000,96.7200,56.4385
296.0,dqn,0.0,0,1.92,1.0000,97.4100,55.2948
297.0,dqn,0.0,0,1.92,1.0000,98.1050,54.1510
298.0,dqn,0.0,0,1.92,1.0000,98.8050,53.0073
299.0,dqn,0.0,0,1.92,1.0000,99.5100,51.8635
300.0,dqn,0.0,0,1.92,1.0000,100.2200,50.7198
301.0,dqn,0.0,0,2.00,1.0000,100.9350,49.5698
302.0,dqn,0.0,0,2.08,1.0000,101.6600,48.4135
303.0,dqn,0.0,0,2.08,1.0000,102.3950,47.2573
304.0,dqn,0.0,0,2.08,1.0000,103.1400,46.1010
305.0,dqn,0.0,0,2.08,1.0000,103.8950,44.9448
306.0,dqn,0.0,0,2.08,1.0000,104.6600,43.7885
307.0,dqn,0.0,0,2.08,1.0000,105.4300,42.6323
308.0,dqn,0.0,0,2.08,1.0000,106.2050,41.4760
309.0,dqn,0.0,0,2.08,1.0000,106.5700,40.3198
310.0,dqn,0.0,0,2.25,1.0000,106.3950,39.1510
311.0,dqn,0.0,0,2.25,1.0000,106.2550,37.9823
312.0,dqn,0.0,0,2.25,1.0000,107.0500,36.8135
313.0,dqn,0.0,0,2.33,1.0000,107.2950,35.6385
314.0,dqn,0.0,0,2.25,1.0000,107.4350,34.4698
315.0,dqn,0.0,0,2.25,1.0000,106.8150,33.3010
316.0,dqn,0.0,0,2.25,1.0000,106.2400,32.1323
317.0,dqn,0.0,0,2.25,1.0000,106.3500,30.9635
318.0,dqn,0.0,0,2.25,1.0000,106.4850,29.7948
319.0,dqn,0.0,0,2.25,1.0000,106.9600,28.6260
320.0,dqn,0.0,0,2.25,1.0000,107.4200,27.4573
321.0,dqn,0.0,0,2.25,1.0000,107.1500,26.2885
322.0,dqn,0.0,0,2.17,1.0000,106.4350,25.1545
323.0,dqn,0.0,0,2.17,1.0000,105.7150,24.0130
324.0,dqn,0.0,0,2.17,1.0000,104.9900,22.8642
325.0,dqn,0.0,0,2.33,1.0000,104.1900,21.7452
326.0,dqn,0.0,0,2.17,1.0000,103.3450,20.6317
327.0,dqn,0.0,0,2.17,1.0000,102.5550,19.5112
328.0,dqn,0.0,0,2.17,1.0000,101.7950,18.3837
329.0,dqn,0.0,0,2.33,1.0000,101.0350,17.2362
330.0,dqn,0.0,0,2.33,1.0000,99.7500,16.0812
331.0,dqn,0.0,0,2.33,1.0000,97.9150,14.9187
332.0,dqn,0.0,0,2.25,1.0000,96.1050,13.9055
333.0,dqn,0.0,0,2.25,1.0000,94.6700,12.8852
334.0,dqn,0.0,0,2.25,1.0000,93.1250,11.8580
335.0,dqn,0.0,0,2.25,1.0000,93.1100,10.7782
336.0,dqn,0.0,0,2.25,1.0000,93.0050,9.6910
337.0,dqn,0.0,0,2.17,1.0000,92.0500,8.6670
338.0,dqn,0.0,0,1.92,1.0000,91.0400,7.6602
339.0,dqn,0.0,0,1.92,1.0000,90.0150,6.6475
340.0,dqn,0.0,0,1.92,1.0000,88.9750,5.6287
341.0,dqn,0.0,0,1.92,1.0000,87.9200,4.6040
342.0,dqn,0.0,0,1.92,1.0000,88.3550,3.5732
343.0,dqn,0.0,0,1.92,1.0000,88.7800,2.5365
344.0,dqn,0.0,0,1.92,1.0000,89.1950,1.4937
345.0,dqn,0.0,0,1.92,1.0000,88.8800,0.4450
346.0,dqn,0.0,0,1.92,1.0000,88.4450,-0.6098
347.0,dqn,0.0,0,1.92,1.0000,89.0000,-1.6705
348.0,dqn,0.0,0,1.92,1.0000,89.6000,-2.7373
349.0,dqn,0.0,0,2.08,1.0000,90.2000,-3.7783
350.0,dqn,0.0,0,1.92,1.0000,90.8000,-4.8125
351.0,dqn,0.0,0,2.08,1.0000,90.5400,-5.8654
352.0,dqn,0.0,0,2.25,1.0000,90.3100,-6.9375
353.0,dqn,0.0,0,2.25,1.0000,90.4250,-8.0163
354.0,dqn,0.0,0,2.25,1.0000,90.5300,-9.1017
355.0,dqn,0.0,0,2.25,1.0000,89.9150,-10.1938
356.0,dqn,0.0,0,2.25,1.0000,90.5450,-11.2925
357.0,dqn,0.0,0,2.42,1.0000,91.1900,-12.4109
358.0,dqn,0.0,0,2.42,1.0000,91.5450,-13.5331
359.0,dqn,0.0,0,2.42,1.0000,92.1800,-14.6624
360.0,dqn,0.0,0,2.42,1.0000,92.8300,-15.7989
361.0,dqn,0.0,0,2.42,1.0000,93.2500,-16.8965
362.0,dqn,0.0,0,2.25,1.0000,93.8700,-17.9880
363.0,dqn,0.0,0,2.25,1.0000,94.4750,-19.0859
364.0,dqn,0.0,0,2.25,1.0000,95.0950,-20.1901
365.0,dqn,0.0,0,2.25,1.0000,95.7150,-21.3006
366.0,dqn,0.0,0,2.25,1.0000,96.3300,-22.4176
367.0,dqn,0.0,0,2.25,1.0000,96.2600,-23.5409
368.0,dqn,0.0,0,2.25,1.0000,95.6350,-24.6705
369.0,dqn,0.0,0,2.25,1.0000,95.0300,-25.8065
370.0,dqn,0.0,0,2.25,1.0000,95.6700,-26.9489
371.0,dqn,0.0,0,2.25,1.0000,96.3100,-28.0977
372.0,dqn,0.0,0,2.25,1.0000,96.9500,-29.2528
373.0,dqn,0.0,0,2.25,1.0000,96.7250,-30.3711
374.0,dqn,0.0,0,2.25,1.0000,96.3900,-31.4955
375.0,dqn,0.0,0,2.25,1.0000,97.0200,-32.6260
376.0,dqn,0.0,0,2.25,1.0000,97.6500,-33.7626
377.0,dqn,0.0,0,2.25,1.0000,97.2800,-34.9052
378.0,dqn,0.0,0,2.25,1.0000,97.9050,-36.0740
379.0,dqn,0.0,0,2.25,1.0000,98.5300,-37.2427
380.0,dqn,0.0,0,2.25,1.0000,99.1550,-38.4115
381.0,dqn,0.0,0,2.25,1.0000,99.7800,-39.5802
382.0,dqn,0.0,0,2.25,1.0000,101.4300,-40.7490
383.0,dqn,0.0,0,2.42,1.0000,103.0800,-41.9302
384.0,dqn,0.0,0,2.42,1.0000,105.9500,-43.1115
385.0,dqn,0.0,0,2.58,1.0000,107.9550,-44.3052
386.0,dqn,0.0,0,2.42,1.0000,108.6250,-45.4865
387.0,dqn,0.0,0,2.42,1.0000,109.3000,-46.6677
388.0,dqn,0.0,0,2.42,1.0000,109.9800,-47.8490
389.0,dqn,0.0,0,2.42,1.0000,110.6650,-49.0302
390.0,dqn,0.0,0,2.42,1.0000,111.3550,-50.2115
391.0,dqn,0.0,0,2.42,1.0000,112.0500,-51.3927
392.0,dqn,0.0,0,2.42,1.0000,111.3650,-52.5740
393.0,dqn,0.0,0,2.58,1.0000,110.7100,-53.7677
394.0,dqn,0.0,0,2.58,1.0000,111.4050,-54.9615
395.0,dqn,0.0,0,2.58,1.0000,112.1050,-56.1552
396.0,dqn,0.0,0,2.58,1.0000,112.8100,-57.3490
397.0,dqn,0.0,0,2.75,1.0000,112.5450,-58.5552
398.0,dqn,0.0,0,2.92,1.0000,112.1900,-59.7740
399.0,dqn,0.0,0,2.92,1.0000,111.4400,-60.9840
400.0,dqn,0.0,0,2.75,1.0000,110.4950,-62.1712
401.0,dqn,0.0,0,2.75,1.0000,108.4400,-63.3661
402.0,dqn,0.0,0,2.75,1.0000,106.4150,-64.5689
403.0,dqn,0.0,0,2.75,1.0000,104.6350,-65.7708
404.0,dqn,0.0,0,2.75,1.0000,102.8450,-66.9770
405.0,dqn,0.0,0,2.75,1.0000,100.3300,-68.1833
406.0,dqn,0.0,0,2.75,1.0000,99.3050,-69.3895
407.0,dqn,0.0,0,2.75,1.0000,99.7800,-70.5958
408.0,dqn,0.0,0,2.58,1.0000,98.7450,-71.6934
409.0,dqn,0.0,0,2.75,1.0000,97.9150,-72.7730
410.0,dqn,0.0,0,2.58,1.0000,96.5450,-73.8472
411.0,dqn,0.0,0,2.58,1.0000,95.2250,-74.9284
412.0,dqn,0.0,0,2.58,1.0000,94.2000,-76.0168
413.0,dqn,0.0,0,2.58,1.0000,93.4300,-77.1514
414.0,dqn,0.0,0,2.58,1.0000,92.6550,-78.2934
415.0,dqn,0.0,0,2.42,1.0000,90.3700,-79.2994
416.0,dqn,0.0,0,2.25,1.0000,86.8700,-80.1952
417.0,dqn,0.0,0,2.08,1.0000,84.5300,-81.0562
418.0,dqn,0.0,0,2.08,1.0000,82.9750,-81.9556
419.0,dqn,0.0,0,2.08,1.0000,81.2400,-82.8614
420.0,dqn,0.0,0,2.08,1.0000,79.7250,-83.7736
